-6.432606,0.423594,-0.946693,0.322136,
-16.153963,-7.682419,-0.441629,0.897198,
-10.062028,-15.228044,0.353593,0.935400,
-0.221527,-7.183097,0.899126,0.437690,
-4.078452,2.316134,-0.945272,0.326284,Goal,
