1.341722,0.154864,-0.024997,0.999688,
20.072876,-0.791800,0.689210,0.724562,
20.930227,8.853568,0.999229,0.039271,
8.051912,9.283915,-0.724562,0.689210,
7.845958,-0.179945,-0.999999,0.001290,Goal,
