0.893498,0.773639,0.551218,0.834361,
7.717139,20.549747,-0.172358,0.985034,
35.956459,13.255641,-0.090864,0.995863,
65.220032,6.223041,0.601096,0.799177,
73.005119,38.823441,0.648281,0.761401,
76.729088,63.199059,0.657088,0.753814,
80.967117,87.320862,0.582556,0.812791,
86.260147,105.550995,0.562698,0.826663,
91.064766,118.907265,0.994695,0.102865,Goal,
